3c156edb97e5ec9d141351d33a height=766064 version=0x251f2000 log2_work=93.880167 tx=785818128 date='2022-12-05T23:28:49Z' progress=0.980601 cache=564.5MiB(4201062txo)
2023-02-05T11:25:03Z UpdateTip: new best=00000000000000000005e3acb6f40fc50fb37b9a1e82d175c6b50a23a081b35d height=766141 version=0x20400000 log2_work=93.881077 tx=785932463 date='2022-12-06T12:00:55Z' progress=0.980765 cache=573.1MiB(4269579txo)
2023-02-05T11:25:04Z UpdateTip: new best=000000000000000000049740a4379a69070c62738340cb360d84e8d13b4ac8bc height=766142 version=0x20400000 log2_work=93.881089 tx=785934510 date='2022-12-06T12:08:41Z' progress=0.980767 cache=572.9MiB(4267869txo)
2023-02-05T11:25:04Z UpdateTip: new best=00000000000000000007cabfe54d3315aa50902a4bf72678be02794a941c97b6 height=766143 version=0x3fffe000 log2_work=93.881101 tx=785937819 date='2022-12-06T12:26:02Z' progress=0.980771 cache=573.4MiB(4272099txo)
2023-02-05T11:25:04Z UpdateTip: new best=0000000000000000000364bd2d8fd3d6cd0951b5d981dc2f9aa20ed7294725e8 height=766144 version=0x22dd2004 log2_work=93.881112 tx=785940375 date='2022-12-06T12:35:01Z' progress=0.980773 cache=573.3MiB(4271931txo)
2023-02-05T11:25:05Z UpdateTip: new best=00000000000000000000eac9b4cd67e311c6c9fcaecdd8fa1e285f874c8d0c15 height=766145 version=0x20600004 log2_work=93.881124 tx=785942661 date='2022-12-06T12:44:52Z' progress=0.980775 cache=573.9MiB(4276677txo)
2023-02-05T11:25:06Z UpdateTip: new best=00000000000000000003cdef1661eaf5f1872907fca57419fe84e1d09c9ecd85 height=766146 version=0x2202c000 log2_work=93.881135 tx=785945116 date='2022-12-06T12:55:54Z' progress=0.980777 cache=574.3MiB(4279440txo)
2023-02-05T11:25:06Z UpdateTip: new best=000000000000000000057e33d5a402b1faa6654aeaa84cc91ea34f3b07979166 height=766147 version=0x3013c004 log2_work=93.881147 tx=785947442 date='2022-12-06T13:17:43Z' progress=0.980782 cache=574.4MiB(4280488txo)
2023-02-05T11:25:06Z UpdateTip: new best=00000000000000000007a6763e5ba8fc913c0d761063c46cb5a8e9b18970f1c0 height=766148 version=0x2dc08000 log2_work=93.881159 tx=785949263 date='2022-12-06T13:17:59Z' progress=0.980782 cache=574.6MiB(4282341txo)
2023-02-05T11:25:07Z UpdateTip: new best=000000000000000000016e4193014dd008ac6f8c7377d6245f5e4df7d5c08f1a height=766149 version=0x20000000 log2_work=93.881170 tx=785950718 date='2022-12-06T13:19:29Z' progress=0.980782 cache=574.8MiB(4283830txo)
2023-02-05T11:25:07Z UpdateTip: new best=00000000000000000002e0640312a0540c75edf0d31ac4663303676efba98b12 height=766150 version=0x24576000 log2_work=93.881182 tx=785954193 date='2022-12-06T13:48:37Z' progress=0.980789 cache=575.6MiB(4290151txo)
